ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit,Mortgage Outstanding Balance
1701596423,10013843,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,265920.00,0.7500,1823.08,01/02/2023,738.67,313,47,354560,88640.00,34716.29
1701596424,10013844,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,265935.00,0.7500,1823.18,01/02/2023,738.71,313,47,354580,88645.00,34718.77
1701596426,10013845,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,265950.00,0.7500,1823.28,01/02/2023,738.76,313,47,354600,88650.00,34718.12
1701596427,10013846,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,265965.00,0.7500,1823.38,01/02/2023,738.80,313,47,354620,88655.00,34720.60
1701596428,10013847,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,265980.00,0.7500,1823.49,01/02/2023,738.84,313,47,354640,88660.00,34723.08
1701596429,10013848,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,265995.00,0.7500,1823.59,01/02/2023,738.88,313,47,354660,88665.00,34725.56
1701596430,10013849,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266010.00,0.7500,1823.69,01/02/2023,738.92,313,47,354680,88670.00,34728.04
1701596433,10013850,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266025.00,0.7500,1823.80,01/02/2023,738.96,313,47,354700,88675.00,34730.52
1701596434,10013851,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266040.00,0.7500,1823.90,01/02/2023,739.01,313,47,354720,88680.00,34729.87
1701596435,10013852,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266055.00,0.7500,1824.00,01/02/2023,739.05,313,47,354740,88685.00,34732.35
1701596436,10013853,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266070.00,0.7500,1824.10,01/02/2023,739.09,313,47,354760,88690.00,34734.83
1701596437,10013854,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266085.00,0.7500,1824.21,01/02/2023,739.13,313,47,354780,88695.00,34737.31
1701596438,10013855,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266100.00,0.7500,1824.31,01/02/2023,739.17,313,47,354800,88700.00,34739.79
1701596439,10013856,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266115.00,0.7500,1824.41,01/02/2023,739.21,313,47,354820,88705.00,34742.27
1701596440,10013857,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266130.00,0.7500,1824.51,01/02/2023,739.26,313,47,354840,88710.00,34741.62
1701596441,10013858,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266145.00,0.7500,1824.62,01/02/2023,739.30,313,47,354860,88715.00,34744.10
1701596442,10013859,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266160.00,0.7500,1824.72,01/02/2023,739.34,313,47,354880,88720.00,34746.58
1701596443,10013860,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266175.00,0.7500,1824.82,01/02/2023,739.38,313,47,354900,88725.00,34749.06
1701596444,10013861,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266190.00,0.7500,1824.93,01/02/2023,739.42,313,47,354920,88730.00,34751.54
1701596445,10013862,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266205.00,0.7500,1825.03,01/02/2023,739.46,313,47,354940,88735.00,34754.02
1701596463,10013863,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266220.00,0.7500,1825.13,01/02/2023,739.51,313,47,354960,88740.00,34753.37
1701596464,10013864,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266235.00,0.7500,1825.23,01/02/2023,739.55,313,47,354980,88745.00,34755.85
1701596465,10013865,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266250.00,0.7500,1825.34,01/02/2023,739.59,313,47,355000,88750.00,34758.33
1701596466,10013866,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266265.00,0.7500,1825.44,01/02/2023,739.63,313,47,355020,88755.00,34760.81
1701596467,10013867,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266280.00,0.7500,1825.54,01/02/2023,739.67,313,47,355040,88760.00,34763.29
1701596468,10013868,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266295.00,0.7500,1825.65,01/02/2023,739.71,313,47,355060,88765.00,34765.77
1701596469,10013869,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266310.00,0.7500,1825.75,01/02/2023,739.76,313,47,355080,88770.00,34765.12
1701596470,10013870,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266325.00,0.7500,1825.85,01/02/2023,739.80,313,47,355100,88775.00,34767.60
1701596471,10013871,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266340.00,0.7500,1825.95,01/02/2023,739.84,313,47,355120,88780.00,34770.08
1701596472,10013872,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266355.00,0.7500,1826.06,01/02/2023,739.88,313,47,355140,88785.00,34772.56
1701596473,10013873,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266370.00,0.7500,1826.16,01/02/2023,739.92,313,47,355160,88790.00,34775.04
1701596474,10013874,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266385.00,0.7500,1826.26,01/02/2023,739.96,313,47,355180,88795.00,34777.52
1701596475,10013875,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266400.00,0.7500,1826.37,01/02/2023,740.01,313,47,355200,88800.00,34776.87
1701596476,10013876,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266415.00,0.7500,1826.47,01/02/2023,740.05,313,47,355220,88805.00,34779.35
1701596477,10013877,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266430.00,0.7500,1826.57,01/02/2023,740.09,313,47,355240,88810.00,34781.83
1701596478,10013878,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266445.00,0.7500,1826.67,01/02/2023,740.13,313,47,355260,88815.00,34784.31
1701596480,10013879,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266460.00,0.7500,1826.78,01/02/2023,740.17,313,47,355280,88820.00,34786.79
1701596481,10013880,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266475.00,0.7500,1826.88,01/02/2023,740.21,313,47,355300,88825.00,34789.27
1701596482,10013881,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266490.00,0.7500,1826.98,01/02/2023,740.26,313,47,355320,88830.00,34788.62
1701596483,10013882,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266505.00,0.7500,1827.09,01/02/2023,740.30,313,47,355340,88835.00,34791.10
1701596484,10013883,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266520.00,0.7500,1827.19,01/02/2023,740.34,313,47,355360,88840.00,34793.58
1701596486,10013884,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266535.00,0.7500,1827.29,01/02/2023,740.38,313,47,355380,88845.00,34796.06
1701596513,10013885,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266550.00,0.7500,1827.39,01/02/2023,740.42,313,47,355400,88850.00,34798.54
1701596514,10013886,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266565.00,0.7500,1827.50,01/02/2023,740.46,313,47,355420,88855.00,34801.02
1701596515,10013887,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266580.00,0.7500,1827.60,01/02/2023,740.51,313,47,355440,88860.00,34800.37
1701596516,10013888,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266595.00,0.7500,1827.70,01/02/2023,740.55,313,47,355460,88865.00,34802.85
1701596517,10013889,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266610.00,0.7500,1827.81,01/02/2023,740.59,313,47,355480,88870.00,34805.33
1701596518,10013890,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266625.00,0.7500,1827.91,01/02/2023,740.63,313,47,355500,88875.00,34807.81
1701596519,10013891,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266640.00,0.7500,1828.01,01/02/2023,740.67,313,47,355520,88880.00,34810.29
1701596520,10013892,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266655.00,0.7500,1828.11,01/02/2023,740.71,313,47,355540,88885.00,34812.77
1701596521,10013893,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266670.00,0.7500,1828.22,01/02/2023,740.76,313,47,355560,88890.00,34812.12
1701596522,10013894,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266685.00,0.7500,1828.32,01/02/2023,740.80,313,47,355580,88895.00,34814.60
1701596523,10013895,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266700.00,0.7500,1828.42,01/02/2023,740.84,313,47,355600,88900.00,34817.08
1701596524,10013896,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266715.00,0.7500,1828.53,01/02/2023,740.88,313,47,355620,88905.00,34819.56
1701596525,10013897,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266730.00,0.7500,1828.63,01/02/2023,740.92,313,47,355640,88910.00,34822.04
1701596526,10013898,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266745.00,0.7500,1828.73,01/02/2023,740.96,313,47,355660,88915.00,34824.52
1701596527,10013899,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266760.00,0.7500,1828.83,01/02/2023,741.01,313,47,355680,88920.00,34823.87
1701596528,10013900,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266775.00,0.7500,1828.94,01/02/2023,741.05,313,47,355700,88925.00,34826.35
1701596529,10013901,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266790.00,0.7500,1829.04,01/02/2023,741.09,313,47,355720,88930.00,34828.83
1701596530,10013902,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266805.00,0.7500,1829.14,01/02/2023,741.13,313,47,355740,88935.00,34831.31
1701596531,10013903,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266820.00,0.7500,1829.25,01/02/2023,741.17,313,47,355760,88940.00,34833.79
1701596532,10013904,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266835.00,0.7500,1829.35,01/02/2023,741.21,313,47,355780,88945.00,34836.27
1701596533,10013905,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266850.00,0.7500,1829.45,01/02/2023,741.26,313,47,355800,88950.00,34835.62
1701596534,10013906,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266865.00,0.7500,1829.55,01/02/2023,741.30,313,47,355820,88955.00,34838.10
1701596535,10013907,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266880.00,0.7500,1829.66,01/02/2023,741.34,313,47,355840,88960.00,34840.58
1701596536,10013908,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266895.00,0.7500,1829.76,01/02/2023,741.38,313,47,355860,88965.00,34843.06
1701596537,10013909,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266910.00,0.7500,1829.86,01/02/2023,741.42,313,47,355880,88970.00,34845.54
1701596538,10013910,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266925.00,0.7500,1829.97,01/02/2023,741.46,313,47,355900,88975.00,34848.02
1701596539,10013911,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266940.00,0.7500,1830.07,01/02/2023,741.51,313,47,355920,88980.00,34847.37
1701596540,10013912,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266955.00,0.7500,1830.17,01/02/2023,741.55,313,47,355940,88985.00,34849.85
1701596541,10013913,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266970.00,0.7500,1830.27,01/02/2023,741.59,313,47,355960,88990.00,34852.33
1701596542,10013914,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,266985.00,0.7500,1830.38,01/02/2023,741.63,313,47,355980,88995.00,34854.81
1701596543,10013915,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267000.00,0.7500,1830.48,01/02/2023,741.67,313,47,356000,89000.00,34857.29
1701596544,10013916,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267015.00,0.7500,1830.58,01/02/2023,741.71,313,47,356020,89005.00,34859.77
1701596545,10013917,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267030.00,0.7500,1830.69,01/02/2023,741.76,313,47,356040,89010.00,34859.12
1701596546,10013918,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267045.00,0.7500,1830.79,01/02/2023,741.80,313,47,356060,89015.00,34861.60
1701596547,10013919,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267060.00,0.7500,1830.89,01/02/2023,741.84,313,47,356080,89020.00,34864.08
1701596548,10013920,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267075.00,0.7500,1830.99,01/02/2023,741.88,313,47,356100,89025.00,34866.56
1701596549,10013921,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267090.00,0.7500,1831.10,01/02/2023,741.92,313,47,356120,89030.00,34869.04
1701596550,10013922,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267105.00,0.7500,1831.20,01/02/2023,741.96,313,47,356140,89035.00,34871.52
1701596551,10013923,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267120.00,0.7500,1831.30,01/02/2023,742.01,313,47,356160,89040.00,34870.87
1701596552,10013924,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267135.00,0.7500,1831.40,01/02/2023,742.05,313,47,356180,89045.00,34873.35
1701596553,10013925,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267150.00,0.7500,1831.51,01/02/2023,742.09,313,47,356200,89050.00,34875.83
1701596554,10013926,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267165.00,0.7500,1831.61,01/02/2023,742.13,313,47,356220,89055.00,34878.31
1701596555,10013927,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267180.00,0.7500,1831.71,01/02/2023,742.17,313,47,356240,89060.00,34880.79
1701596556,10013928,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267195.00,0.7500,1831.82,01/02/2023,742.21,313,47,356260,89065.00,34883.27
1701596557,10013929,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267210.00,0.7500,1831.92,01/02/2023,742.26,313,47,356280,89070.00,34882.62
1701596558,10013930,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267225.00,0.7500,1832.02,01/02/2023,742.30,313,47,356300,89075.00,34885.10
1701596559,10013931,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267240.00,0.7500,1832.12,01/02/2023,742.34,313,47,356320,89080.00,34887.58
1701596560,10013932,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267255.00,0.7500,1832.23,01/02/2023,742.38,313,47,356340,89085.00,34890.06
1701596561,10013933,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267270.00,0.7500,1832.33,01/02/2023,742.42,313,47,356360,89090.00,34892.54
1701596562,10013934,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267285.00,0.7500,1832.43,01/02/2023,742.46,313,47,356380,89095.00,34895.02
1701596563,10013935,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267300.00,0.7500,1832.54,01/02/2023,742.51,313,47,356400,89100.00,34894.37
1701596564,10013936,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267315.00,0.7500,1832.64,01/02/2023,742.55,313,47,356420,89105.00,34896.85
1701596565,10013937,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267330.00,0.7500,1832.74,01/02/2023,742.59,313,47,356440,89110.00,34899.33
1701596566,10013938,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267345.00,0.7500,1832.84,01/02/2023,742.63,313,47,356460,89115.00,34901.81
1701596567,10013939,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267360.00,0.7500,1832.95,01/02/2023,742.67,313,47,356480,89120.00,34904.29
1701596568,10013940,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267375.00,0.7500,1833.05,01/02/2023,742.71,313,47,356500,89125.00,34906.77
1701596569,10013941,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267390.00,0.7500,1833.15,01/02/2023,742.76,313,47,356520,89130.00,34906.12
1701596570,10013942,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267405.00,0.7500,1833.26,01/02/2023,742.80,313,47,356540,89135.00,34908.60
1701596571,10013943,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267420.00,0.7500,1833.36,01/02/2023,742.84,313,47,356560,89140.00,34911.08
1701596572,10013944,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267435.00,0.7500,1833.46,01/02/2023,742.88,313,47,356580,89145.00,34913.56
1701596573,10013945,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267450.00,0.7500,1833.56,01/02/2023,742.92,313,47,356600,89150.00,34916.04
1701596574,10013946,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267465.00,0.7500,1833.67,01/02/2023,742.96,313,47,356620,89155.00,34918.52
1701596575,10013947,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267480.00,0.7500,1833.77,01/02/2023,743.01,313,47,356640,89160.00,34917.87
1701596576,10013948,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267495.00,0.7500,1833.87,01/02/2023,743.05,313,47,356660,89165.00,34920.35
1701596577,10013949,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267510.00,0.7500,1833.98,01/02/2023,743.09,313,47,356680,89170.00,34922.83
1701596578,10013950,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267525.00,0.7500,1834.08,01/02/2023,743.13,313,47,356700,89175.00,34925.31
1701596579,10013951,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267540.00,0.7500,1834.18,01/02/2023,743.17,313,47,356720,89180.00,34927.79
1701596580,10013952,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267555.00,0.7500,1834.28,01/02/2023,743.21,313,47,356740,89185.00,34930.27
1701596581,10013953,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267570.00,0.7500,1834.39,01/02/2023,743.26,313,47,356760,89190.00,34929.62
1701596582,10013954,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267585.00,0.7500,1834.49,01/02/2023,743.30,313,47,356780,89195.00,34932.10
1701596583,10013955,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267600.00,0.7500,1834.59,01/02/2023,743.34,313,47,356800,89200.00,34934.58
1701596584,10013956,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267615.00,0.7500,1834.70,01/02/2023,743.38,313,47,356820,89205.00,34937.06
1701596585,10013957,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267630.00,0.7500,1834.80,01/02/2023,743.42,313,47,356840,89210.00,34939.54
1701596586,10013958,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267645.00,0.7500,1834.90,01/02/2023,743.46,313,47,356860,89215.00,34942.02
1701596587,10013959,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267660.00,0.7500,1835.00,01/02/2023,743.51,313,47,356880,89220.00,34941.37
1701596588,10013960,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267675.00,0.7500,1835.11,01/02/2023,743.55,313,47,356900,89225.00,34943.85
1701596589,10013961,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267690.00,0.7500,1835.21,01/02/2023,743.59,313,47,356920,89230.00,34946.33
1701596590,10013962,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267705.00,0.7500,1835.31,01/02/2023,743.63,313,47,356940,89235.00,34948.81
1701596591,10013963,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267720.00,0.7500,1835.42,01/02/2023,743.67,313,47,356960,89240.00,34951.29
1701596592,10013964,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267735.00,0.7500,1835.52,01/02/2023,743.71,313,47,356980,89245.00,34953.77
1701596593,10013965,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267750.00,0.7500,1835.62,01/02/2023,743.76,313,47,357000,89250.00,34953.12
1701596594,10013966,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267765.00,0.7500,1835.72,01/02/2023,743.80,313,47,357020,89255.00,34955.60
1701596595,10013967,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267780.00,0.7500,1835.83,01/02/2023,743.84,313,47,357040,89260.00,34958.08
1701596596,10013968,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267795.00,0.7500,1835.93,01/02/2023,743.88,313,47,357060,89265.00,34960.56
1701596597,10013969,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267810.00,0.7500,1836.03,01/02/2023,743.92,313,47,357080,89270.00,34963.04
1701596598,10013970,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267825.00,0.7500,1836.14,01/02/2023,743.96,313,47,357100,89275.00,34965.52
1701596599,10013971,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267840.00,0.7500,1836.24,01/02/2023,744.01,313,47,357120,89280.00,34964.87
1701596600,10013972,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267855.00,0.7500,1836.34,01/02/2023,744.05,313,47,357140,89285.00,34967.35
1701596601,10013973,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267870.00,0.7500,1836.44,01/02/2023,744.09,313,47,357160,89290.00,34969.83
1701596602,10013974,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267885.00,0.7500,1836.55,01/02/2023,744.13,313,47,357180,89295.00,34972.31
1701596603,10013975,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267900.00,0.7500,1836.65,01/02/2023,744.17,313,47,357200,89300.00,34974.79
1701596604,10013976,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267915.00,0.7500,1836.75,01/02/2023,744.21,313,47,357220,89305.00,34977.27
1701596607,10013977,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267930.00,0.7500,1836.86,01/02/2023,744.26,313,47,357240,89310.00,34976.62
1701596608,10013978,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267945.00,0.7500,1836.96,01/02/2023,744.30,313,47,357260,89315.00,34979.10
1701596609,10013979,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267960.00,0.7500,1837.06,01/02/2023,744.34,313,47,357280,89320.00,34981.58
1701596610,10013980,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267975.00,0.7500,1837.16,01/02/2023,744.38,313,47,357300,89325.00,34984.06
1701596611,10013981,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,267990.00,0.7500,1837.27,01/02/2023,744.42,313,47,357320,89330.00,34986.54
1701596612,10013982,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268005.00,0.7500,1837.37,01/02/2023,744.46,313,47,357340,89335.00,34989.02
1701596613,10013983,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268020.00,0.7500,1837.47,01/02/2023,744.51,313,47,357360,89340.00,34988.37
1701596614,10013984,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268035.00,0.7500,1837.58,01/02/2023,744.55,313,47,357380,89345.00,34990.85
1701596615,10013985,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268050.00,0.7500,1837.68,01/02/2023,744.59,313,47,357400,89350.00,34993.33
1701596616,10013986,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268065.00,0.7500,1837.78,01/02/2023,744.63,313,47,357420,89355.00,34995.81
1701596617,10013987,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268080.00,0.7500,1837.88,01/02/2023,744.67,313,47,357440,89360.00,34998.29
1701596618,10013988,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268095.00,0.7500,1837.99,01/02/2023,744.71,313,47,357460,89365.00,35000.77
1701596619,10013989,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268110.00,0.7500,1838.09,01/02/2023,744.76,313,47,357480,89370.00,35000.12
1701596620,10013990,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268125.00,0.7500,1838.19,01/02/2023,744.80,313,47,357500,89375.00,35002.60
1701596621,10013991,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268140.00,0.7500,1838.29,01/02/2023,744.84,313,47,357520,89380.00,35005.08
1701596622,10013992,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268155.00,0.7500,1838.40,01/02/2023,744.88,313,47,357540,89385.00,35007.56
1701596623,10013993,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268170.00,0.7500,1838.50,01/02/2023,744.92,313,47,357560,89390.00,35010.04
1701596624,10013994,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268185.00,0.7500,1838.60,01/02/2023,744.96,313,47,357580,89395.00,35012.52
1701596696,10013995,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268200.00,0.7500,1838.71,01/02/2023,745.01,313,47,357600,89400.00,35011.87
1701596697,10013996,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268215.00,0.7500,1838.81,01/02/2023,745.05,313,47,357620,89405.00,35014.35
1701596698,10013997,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268230.00,0.7500,1838.91,01/02/2023,745.09,313,47,357640,89410.00,35016.83
1701596699,10013998,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268245.00,0.7500,1839.01,01/02/2023,745.13,313,47,357660,89415.00,35019.31
1701596700,10013999,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268260.00,0.7500,1839.12,01/02/2023,745.17,313,47,357680,89420.00,35021.79
1701596701,10014000,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268275.00,0.7500,1839.22,01/02/2023,745.21,313,47,357700,89425.00,35024.27
1701596703,10014001,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268290.00,0.7500,1839.32,01/02/2023,745.26,313,47,357720,89430.00,35023.62
1701596704,10014002,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268305.00,0.7500,1839.43,01/02/2023,745.30,313,47,357740,89435.00,35026.10
1701596705,10014003,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268320.00,0.7500,1839.53,01/02/2023,745.34,313,47,357760,89440.00,35028.58
1701596706,10014004,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268335.00,0.7500,1839.63,01/02/2023,745.38,313,47,357780,89445.00,35031.06
1701596707,10014005,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268350.00,0.7500,1839.73,01/02/2023,745.42,313,47,357800,89450.00,35033.54
1701596708,10014006,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268365.00,0.7500,1839.84,01/02/2023,745.46,313,47,357820,89455.00,35036.02
1701596710,10014007,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268380.00,0.7500,1839.94,01/02/2023,745.51,313,47,357840,89460.00,35035.37
1701596712,10014008,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268395.00,0.7500,1840.04,01/02/2023,745.55,313,47,357860,89465.00,35037.85
1701596714,10014009,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268410.00,0.7500,1840.15,01/02/2023,745.59,313,47,357880,89470.00,35040.33
1701596715,10014010,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268425.00,0.7500,1840.25,01/02/2023,745.63,313,47,357900,89475.00,35042.81
1701596716,10014011,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268440.00,0.7500,1840.35,01/02/2023,745.67,313,47,357920,89480.00,35045.29
1701596717,10014012,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268455.00,0.7500,1840.45,01/02/2023,745.71,313,47,357940,89485.00,35047.77
1701596718,10014013,30Yr fixed,360,0.0730,01/01/1997,01/01/2027,268470.00,0.7500,1840.56,01/02/2023,745.76,313,47,357960,89490.00,35047.12
