ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit,Mortgage Outstanding Balance
1701596465,10013865,5/1 ARM,360,,,,266250.00,0.7500,739.59,01/02/2023,739.59,337,23,355000,88750.00,
1701596466,10013866,15Yr fixed,360,,,,266265.00,0.7500,739.63,01/02/2023,739.63,337,23,355020,88755.00,
1701596467,10013867,30Yr fixed,360,,,,266280.00,0.7500,739.67,01/02/2023,739.67,337,23,355040,88760.00,
1701596468,10013868,5/1 ARM,360,,,,266295.00,0.7500,739.71,01/02/2023,739.71,337,23,355060,88765.00,
1701596469,10013869,15Yr fixed,360,,,,266310.00,0.7500,739.75,01/02/2023,739.76,337,23,355080,88770.00,
1701596470,10013870,30Yr fixed,360,,,,266325.00,0.7500,739.80,01/02/2023,739.80,337,23,355100,88775.00,
1701596471,10013871,5/1 ARM,360,,,,266340.00,0.7500,739.84,01/02/2023,739.84,337,23,355120,88780.00,
1701596472,10013872,15Yr fixed,360,,,,266355.00,0.7500,739.88,01/02/2023,739.88,337,23,355140,88785.00,
1701596473,10013873,30Yr fixed,360,,,,266370.00,0.7500,739.92,01/02/2023,739.92,337,23,355160,88790.00,
1701596474,10013874,5/1 ARM,360,,,,266385.00,0.7500,739.96,01/02/2023,739.96,337,23,355180,88795.00,
1701596475,10013875,15Yr fixed,360,,,,266400.00,0.7500,740.00,01/02/2023,740.01,337,23,355200,88800.00,
1701596476,10013876,30Yr fixed,360,,,,266415.00,0.7500,740.05,01/02/2023,740.05,337,23,355220,88805.00,
1701596477,10013877,5/1 ARM,360,,,,266430.00,0.7500,740.09,01/02/2023,740.09,337,23,355240,88810.00,
1701596478,10013878,15Yr fixed,360,,,,266445.00,0.7500,740.13,01/02/2023,740.13,337,23,355260,88815.00,
1701596480,10013879,30Yr fixed,360,,,,266460.00,0.7500,740.17,01/02/2023,740.17,337,23,355280,88820.00,
1701596481,10013880,5/1 ARM,360,,,,266475.00,0.7500,740.21,01/02/2023,740.21,337,23,355300,88825.00,
1701596482,10013881,15Yr fixed,360,,,,266490.00,0.7500,740.25,01/02/2023,740.26,337,23,355320,88830.00,
1701596483,10013882,30Yr fixed,360,,,,266505.00,0.7500,740.30,01/02/2023,740.30,337,23,355340,88835.00,
1701596484,10013883,5/1 ARM,360,,,,266520.00,0.7500,740.34,01/02/2023,740.34,337,23,355360,88840.00,
1701596486,10013884,15Yr fixed,360,,,,266535.00,0.7500,740.38,01/02/2023,740.38,337,23,355380,88845.00,
1701596513,10013885,30Yr fixed,360,,,,266550.00,0.7500,740.42,01/02/2023,740.42,337,23,355400,88850.00,
1701596514,10013886,5/1 ARM,360,,,,266565.00,0.7500,740.46,01/02/2023,740.46,337,23,355420,88855.00,
1701596515,10013887,15Yr fixed,360,,,,266580.00,0.7500,740.50,01/02/2023,740.51,337,23,355440,88860.00,
1701596516,10013888,30Yr fixed,360,,,,266595.00,0.7500,740.55,01/02/2023,740.55,337,23,355460,88865.00,
1701596517,10013889,5/1 ARM,360,,,,266610.00,0.7500,740.59,01/02/2023,740.59,337,23,355480,88870.00,
1701596518,10013890,15Yr fixed,360,,,,266625.00,0.7500,740.63,01/02/2023,740.63,337,23,355500,88875.00,
1701596519,10013891,30Yr fixed,360,,,,266640.00,0.7500,740.67,01/02/2023,740.67,337,23,355520,88880.00,
1701596520,10013892,5/1 ARM,360,,,,266655.00,0.7500,740.71,01/02/2023,740.71,337,23,355540,88885.00,
1701596521,10013893,15Yr fixed,360,,,,266670.00,0.7500,740.75,01/02/2023,740.76,337,23,355560,88890.00,
1701596522,10013894,30Yr fixed,360,,,,266685.00,0.7500,740.80,01/02/2023,740.80,337,23,355580,88895.00,
1701596523,10013895,5/1 ARM,360,,,,266700.00,0.7500,740.84,01/02/2023,740.84,337,23,355600,88900.00,
1701596524,10013896,15Yr fixed,360,,,,266715.00,0.7500,740.88,01/02/2023,740.88,337,23,355620,88905.00,
1701596525,10013897,30Yr fixed,360,,,,266730.00,0.7500,740.92,01/02/2023,740.92,337,23,355640,88910.00,
1701596526,10013898,5/1 ARM,360,,,,266745.00,0.7500,740.96,01/02/2023,740.96,337,23,355660,88915.00,
1701596527,10013899,15Yr fixed,360,,,,266760.00,0.7500,741.00,01/02/2023,741.01,337,23,355680,88920.00,
1701596528,10013900,30Yr fixed,360,,,,266775.00,0.7500,741.05,01/02/2023,741.05,337,23,355700,88925.00,
1701596529,10013901,5/1 ARM,360,,,,266790.00,0.7500,741.09,01/02/2023,741.09,337,23,355720,88930.00,
1701596530,10013902,15Yr fixed,360,,,,266805.00,0.7500,741.13,01/02/2023,741.13,337,23,355740,88935.00,
1701596531,10013903,30Yr fixed,360,,,,266820.00,0.7500,741.17,01/02/2023,741.17,337,23,355760,88940.00,
1701596532,10013904,5/1 ARM,360,,,,266835.00,0.7500,741.21,01/02/2023,741.21,337,23,355780,88945.00,
1701596533,10013905,15Yr fixed,360,,,,266850.00,0.7500,741.25,01/02/2023,741.26,337,23,355800,88950.00,
1701596534,10013906,30Yr fixed,360,,,,266865.00,0.7500,741.30,01/02/2023,741.30,337,23,355820,88955.00,
1701596535,10013907,5/1 ARM,360,,,,266880.00,0.7500,741.34,01/02/2023,741.34,337,23,355840,88960.00,
1701596536,10013908,15Yr fixed,360,,,,266895.00,0.7500,741.38,01/02/2023,741.38,337,23,355860,88965.00,
1701596537,10013909,30Yr fixed,360,,,,266910.00,0.7500,741.42,01/02/2023,741.42,337,23,355880,88970.00,
1701596538,10013910,5/1 ARM,360,,,,266925.00,0.7500,741.46,01/02/2023,741.46,337,23,355900,88975.00,
1701596539,10013911,15Yr fixed,360,,,,266940.00,0.7500,741.50,01/02/2023,741.51,337,23,355920,88980.00,
1701596540,10013912,30Yr fixed,360,,,,266955.00,0.7500,741.55,01/02/2023,741.55,337,23,355940,88985.00,
1701596541,10013913,5/1 ARM,360,,,,266970.00,0.7500,741.59,01/02/2023,741.59,337,23,355960,88990.00,
1701596542,10013914,15Yr fixed,360,,,,266985.00,0.7500,741.63,01/02/2023,741.63,337,23,355980,88995.00,
1701596543,10013915,30Yr fixed,360,,,,267000.00,0.7500,741.67,01/02/2023,741.67,337,23,356000,89000.00,
1701596544,10013916,5/1 ARM,360,,,,267015.00,0.7500,741.71,01/02/2023,741.71,337,23,356020,89005.00,
1701596545,10013917,15Yr fixed,360,,,,267030.00,0.7500,741.75,01/02/2023,741.76,337,23,356040,89010.00,
1701596546,10013918,30Yr fixed,360,,,,267045.00,0.7500,741.80,01/02/2023,741.80,337,23,356060,89015.00,
1701596547,10013919,5/1 ARM,360,,,,267060.00,0.7500,741.84,01/02/2023,741.84,337,23,356080,89020.00,
1701596548,10013920,15Yr fixed,360,,,,267075.00,0.7500,741.88,01/02/2023,741.88,337,23,356100,89025.00,
1701596549,10013921,30Yr fixed,360,,,,267090.00,0.7500,741.92,01/02/2023,741.92,337,23,356120,89030.00,
1701596550,10013922,5/1 ARM,360,,,,267105.00,0.7500,741.96,01/02/2023,741.96,337,23,356140,89035.00,
1701596551,10013923,15Yr fixed,360,,,,267120.00,0.7500,742.00,01/02/2023,742.01,337,23,356160,89040.00,
1701596552,10013924,30Yr fixed,360,,,,267135.00,0.7500,742.05,01/02/2023,742.05,337,23,356180,89045.00,
1701596553,10013925,5/1 ARM,360,,,,267150.00,0.7500,742.09,01/02/2023,742.09,337,23,356200,89050.00,
1701596554,10013926,15Yr fixed,360,,,,267165.00,0.7500,742.13,01/02/2023,742.13,337,23,356220,89055.00,
1701596555,10013927,30Yr fixed,360,,,,267180.00,0.7500,742.17,01/02/2023,742.17,337,23,356240,89060.00,
1701596556,10013928,5/1 ARM,360,,,,267195.00,0.7500,742.21,01/02/2023,742.21,337,23,356260,89065.00,
1701596557,10013929,15Yr fixed,360,,,,267210.00,0.7500,742.25,01/02/2023,742.26,337,23,356280,89070.00,
1701596558,10013930,30Yr fixed,360,,,,267225.00,0.7500,742.30,01/02/2023,742.30,337,23,356300,89075.00,
1701596559,10013931,5/1 ARM,360,,,,267240.00,0.7500,742.34,01/02/2023,742.34,337,23,356320,89080.00,
1701596560,10013932,15Yr fixed,360,,,,267255.00,0.7500,742.38,01/02/2023,742.38,337,23,356340,89085.00,
1701596561,10013933,30Yr fixed,360,,,,267270.00,0.7500,742.42,01/02/2023,742.42,337,23,356360,89090.00,
1701596562,10013934,5/1 ARM,360,,,,267285.00,0.7500,742.46,01/02/2023,742.46,337,23,356380,89095.00,
1701596563,10013935,15Yr fixed,360,,,,267300.00,0.7500,742.50,01/02/2023,742.51,337,23,356400,89100.00,
1701596564,10013936,30Yr fixed,360,,,,267315.00,0.7500,742.55,01/02/2023,742.55,337,23,356420,89105.00,
1701596565,10013937,5/1 ARM,360,,,,267330.00,0.7500,742.59,01/02/2023,742.59,337,23,356440,89110.00,
1701596566,10013938,15Yr fixed,360,,,,267345.00,0.7500,742.63,01/02/2023,742.63,337,23,356460,89115.00,
1701596567,10013939,30Yr fixed,360,,,,267360.00,0.7500,742.67,01/02/2023,742.67,337,23,356480,89120.00,
1701596568,10013940,5/1 ARM,360,,,,267375.00,0.7500,742.71,01/02/2023,742.71,337,23,356500,89125.00,
1701596569,10013941,15Yr fixed,360,,,,267390.00,0.7500,742.75,01/02/2023,742.76,337,23,356520,89130.00,
1701596570,10013942,30Yr fixed,360,,,,267405.00,0.7500,742.80,01/02/2023,742.80,337,23,356540,89135.00,
1701596571,10013943,5/1 ARM,360,,,,267420.00,0.7500,742.84,01/02/2023,742.84,337,23,356560,89140.00,
1701596572,10013944,15Yr fixed,360,,,,267435.00,0.7500,742.88,01/02/2023,742.88,337,23,356580,89145.00,
1701596573,10013945,30Yr fixed,360,,,,267450.00,0.7500,742.92,01/02/2023,742.92,337,23,356600,89150.00,
1701596574,10013946,5/1 ARM,360,,,,267465.00,0.7500,742.96,01/02/2023,742.96,337,23,356620,89155.00,
1701596575,10013947,15Yr fixed,360,,,,267480.00,0.7500,743.00,01/02/2023,743.01,337,23,356640,89160.00,
1701596576,10013948,30Yr fixed,360,,,,267495.00,0.7500,743.05,01/02/2023,743.05,337,23,356660,89165.00,
1701596577,10013949,5/1 ARM,360,,,,267510.00,0.7500,743.09,01/02/2023,743.09,337,23,356680,89170.00,
1701596578,10013950,15Yr fixed,360,,,,267525.00,0.7500,743.13,01/02/2023,743.13,337,23,356700,89175.00,
1701596579,10013951,30Yr fixed,360,,,,267540.00,0.7500,743.17,01/02/2023,743.17,337,23,356720,89180.00,
1701596580,10013952,5/1 ARM,360,,,,267555.00,0.7500,743.21,01/02/2023,743.21,337,23,356740,89185.00,
1701596581,10013953,15Yr fixed,360,,,,267570.00,0.7500,743.25,01/02/2023,743.26,337,23,356760,89190.00,
1701596582,10013954,30Yr fixed,360,,,,267585.00,0.7500,743.30,01/02/2023,743.30,337,23,356780,89195.00,
1701596583,10013955,5/1 ARM,360,,,,267600.00,0.7500,743.34,01/02/2023,743.34,337,23,356800,89200.00,
1701596584,10013956,15Yr fixed,360,,,,267615.00,0.7500,743.38,01/02/2023,743.38,337,23,356820,89205.00,
1701596585,10013957,30Yr fixed,360,,,,267630.00,0.7500,743.42,01/02/2023,743.42,337,23,356840,89210.00,
1701596586,10013958,5/1 ARM,360,,,,267645.00,0.7500,743.46,01/02/2023,743.46,337,23,356860,89215.00,
1701596587,10013959,15Yr fixed,360,,,,267660.00,0.7500,743.50,01/02/2023,743.51,337,23,356880,89220.00,
1701596588,10013960,30Yr fixed,360,,,,267675.00,0.7500,743.55,01/02/2023,743.55,337,23,356900,89225.00,
1701596589,10013961,5/1 ARM,360,,,,267690.00,0.7500,743.59,01/02/2023,743.59,337,23,356920,89230.00,
1701596590,10013962,15Yr fixed,360,,,,267705.00,0.7500,743.63,01/02/2023,743.63,337,23,356940,89235.00,
1701596591,10013963,30Yr fixed,360,,,,267720.00,0.7500,743.67,01/02/2023,743.67,337,23,356960,89240.00,
1701596592,10013964,5/1 ARM,360,,,,267735.00,0.7500,743.71,01/02/2023,743.71,337,23,356980,89245.00,
1701596593,10013965,15Yr fixed,360,,,,267750.00,0.7500,743.75,01/02/2023,743.76,337,23,357000,89250.00,
1701596594,10013966,30Yr fixed,360,,,,267765.00,0.7500,743.80,01/02/2023,743.80,337,23,357020,89255.00,
1701596595,10013967,5/1 ARM,360,,,,267780.00,0.7500,743.84,01/02/2023,743.84,337,23,357040,89260.00,
1701596596,10013968,15Yr fixed,360,,,,267795.00,0.7500,743.88,01/02/2023,743.88,337,23,357060,89265.00,
1701596597,10013969,30Yr fixed,360,,,,267810.00,0.7500,743.92,01/02/2023,743.92,337,23,357080,89270.00,
1701596598,10013970,5/1 ARM,360,,,,267825.00,0.7500,743.96,01/02/2023,743.96,337,23,357100,89275.00,
1701596599,10013971,15Yr fixed,360,,,,267840.00,0.7500,744.00,01/02/2023,744.01,337,23,357120,89280.00,
1701596600,10013972,30Yr fixed,360,,,,267855.00,0.7500,744.05,01/02/2023,744.05,337,23,357140,89285.00,
1701596601,10013973,5/1 ARM,360,,,,267870.00,0.7500,744.09,01/02/2023,744.09,337,23,357160,89290.00,
1701596602,10013974,15Yr fixed,360,,,,267885.00,0.7500,744.13,01/02/2023,744.13,337,23,357180,89295.00,
1701596603,10013975,30Yr fixed,360,,,,267900.00,0.7500,744.17,01/02/2023,744.17,337,23,357200,89300.00,
1701596604,10013976,5/1 ARM,360,,,,267915.00,0.7500,744.21,01/02/2023,744.21,337,23,357220,89305.00,
1701596607,10013977,15Yr fixed,360,,,,267930.00,0.7500,744.25,01/02/2023,744.26,337,23,357240,89310.00,
1701596608,10013978,30Yr fixed,360,,,,267945.00,0.7500,744.30,01/02/2023,744.30,337,23,357260,89315.00,
1701596609,10013979,5/1 ARM,360,,,,267960.00,0.7500,744.34,01/02/2023,744.34,337,23,357280,89320.00,
1701596610,10013980,15Yr fixed,360,,,,267975.00,0.7500,744.38,01/02/2023,744.38,337,23,357300,89325.00,
1701596611,10013981,30Yr fixed,360,,,,267990.00,0.7500,744.42,01/02/2023,744.42,337,23,357320,89330.00,
1701596612,10013982,5/1 ARM,360,,,,268005.00,0.7500,744.46,01/02/2023,744.46,337,23,357340,89335.00,
1701596613,10013983,15Yr fixed,360,,,,268020.00,0.7500,744.50,01/02/2023,744.51,337,23,357360,89340.00,
1701596614,10013984,30Yr fixed,360,,,,268035.00,0.7500,744.55,01/02/2023,744.55,337,23,357380,89345.00,
1701596615,10013985,5/1 ARM,360,,,,268050.00,0.7500,744.59,01/02/2023,744.59,337,23,357400,89350.00,
1701596616,10013986,15Yr fixed,360,,,,268065.00,0.7500,744.63,01/02/2023,744.63,337,23,357420,89355.00,
1701596617,10013987,30Yr fixed,360,,,,268080.00,0.7500,744.67,01/02/2023,744.67,337,23,357440,89360.00,
1701596618,10013988,5/1 ARM,360,,,,268095.00,0.7500,744.71,01/02/2023,744.71,337,23,357460,89365.00,
1701596619,10013989,15Yr fixed,360,,,,268110.00,0.7500,744.75,01/02/2023,744.76,337,23,357480,89370.00,
1701596620,10013990,30Yr fixed,360,,,,268125.00,0.7500,744.80,01/02/2023,744.80,337,23,357500,89375.00,
1701596621,10013991,5/1 ARM,360,,,,268140.00,0.7500,744.84,01/02/2023,744.84,337,23,357520,89380.00,
1701596622,10013992,15Yr fixed,360,,,,268155.00,0.7500,744.88,01/02/2023,744.88,337,23,357540,89385.00,
1701596623,10013993,30Yr fixed,360,,,,268170.00,0.7500,744.92,01/02/2023,744.92,337,23,357560,89390.00,
1701596624,10013994,5/1 ARM,360,,,,268185.00,0.7500,744.96,01/02/2023,744.96,337,23,357580,89395.00,
1701596696,10013995,15Yr fixed,360,,,,268200.00,0.7500,745.00,01/02/2023,745.01,337,23,357600,89400.00,
1701596697,10013996,30Yr fixed,360,,,,268215.00,0.7500,745.05,01/02/2023,745.05,337,23,357620,89405.00,
1701596698,10013997,5/1 ARM,360,,,,268230.00,0.7500,745.09,01/02/2023,745.09,337,23,357640,89410.00,
1701596699,10013998,15Yr fixed,360,,,,268245.00,0.7500,745.13,01/02/2023,745.13,337,23,357660,89415.00,
1701596700,10013999,30Yr fixed,360,,,,268260.00,0.7500,745.17,01/02/2023,745.17,337,23,357680,89420.00,
1701596701,10014000,5/1 ARM,360,,,,268275.00,0.7500,745.21,01/02/2023,745.21,337,23,357700,89425.00,
1701596703,10014001,15Yr fixed,360,,,,268290.00,0.7500,745.25,01/02/2023,745.26,337,23,357720,89430.00,
1701596704,10014002,30Yr fixed,360,,,,268305.00,0.7500,745.30,01/02/2023,745.30,337,23,357740,89435.00,
1701596705,10014003,5/1 ARM,360,,,,268320.00,0.7500,745.34,01/02/2023,745.34,337,23,357760,89440.00,
1701596706,10014004,15Yr fixed,360,,,,268335.00,0.7500,745.38,01/02/2023,745.38,337,23,357780,89445.00,
1701596707,10014005,30Yr fixed,360,,,,268350.00,0.7500,745.42,01/02/2023,745.42,337,23,357800,89450.00,
1701596708,10014006,5/1 ARM,360,,,,268365.00,0.7500,745.46,01/02/2023,745.46,337,23,357820,89455.00,
1701596710,10014007,15Yr fixed,360,,,,268380.00,0.7500,745.50,01/02/2023,745.51,337,23,357840,89460.00,
1701596712,10014008,30Yr fixed,360,,,,268395.00,0.7500,745.55,01/02/2023,745.55,337,23,357860,89465.00,
1701596714,10014009,5/1 ARM,360,,,,268410.00,0.7500,745.59,01/02/2023,745.59,337,23,357880,89470.00,
1701596715,10014010,15Yr fixed,360,,,,268425.00,0.7500,745.63,01/02/2023,745.63,337,23,357900,89475.00,
1701596716,10014011,30Yr fixed,360,,,,268440.00,0.7500,745.67,01/02/2023,745.67,337,23,357920,89480.00,
1701596717,10014012,5/1 ARM,360,,,,268455.00,0.7500,745.71,01/02/2023,745.71,337,23,357940,89485.00,
1701596718,10014013,15Yr fixed,360,,,,268470.00,0.7500,745.75,01/02/2023,745.76,337,23,357960,89490.00,
1701596736,10014014,30Yr fixed,360,,,,268485.00,0.7500,745.80,01/02/2023,745.80,337,23,357980,89495.00,
1701596786,10014015,5/1 ARM,360,,,,268500.00,0.7500,745.84,01/02/2023,745.84,337,23,358000,89500.00,
1701596787,10014016,15Yr fixed,360,,,,268515.00,0.7500,745.88,01/02/2023,745.88,337,23,358020,89505.00,
1701596788,10014017,30Yr fixed,360,,,,268530.00,0.7500,745.92,01/02/2023,745.92,337,23,358040,89510.00,
1701596789,10014018,5/1 ARM,360,,,,268545.00,0.7500,745.96,01/02/2023,745.96,337,23,358060,89515.00,
1701596790,10014019,15Yr fixed,360,,,,268560.00,0.7500,746.00,01/02/2023,746.01,337,23,358080,89520.00,
1701596791,10014020,30Yr fixed,360,,,,268575.00,0.7500,746.05,01/02/2023,746.05,337,23,358100,89525.00,
1701596792,10014021,5/1 ARM,360,,,,268590.00,0.7500,746.09,01/02/2023,746.09,337,23,358120,89530.00,
1701596793,10014022,15Yr fixed,360,,,,268605.00,0.7500,746.13,01/02/2023,746.13,337,23,358140,89535.00,
1701596794,10014023,30Yr fixed,360,,,,268620.00,0.7500,746.17,01/02/2023,746.17,337,23,358160,89540.00,
1701596797,10014024,5/1 ARM,360,,,,268635.00,0.7500,746.21,01/02/2023,746.21,337,23,358180,89545.00,
1701596798,10014025,15Yr fixed,360,,,,268650.00,0.7500,746.25,01/02/2023,746.26,337,23,358200,89550.00,
1701596800,10014026,30Yr fixed,360,,,,268665.00,0.7500,746.30,01/02/2023,746.30,337,23,358220,89555.00,
1701596801,10014027,5/1 ARM,360,,,,268680.00,0.7500,746.34,01/02/2023,746.34,337,23,358240,89560.00,
1701596802,10014028,15Yr fixed,360,,,,268695.00,0.7500,746.38,01/02/2023,746.38,337,23,358260,89565.00,
1701596803,10014029,30Yr fixed,360,,,,268710.00,0.7500,746.42,01/02/2023,746.42,337,23,358280,89570.00,
1701596804,10014030,5/1 ARM,360,,,,268725.00,0.7500,746.46,01/02/2023,746.46,337,23,358300,89575.00,
1701596805,10014031,15Yr fixed,360,,,,268740.00,0.7500,746.50,01/02/2023,746.51,337,23,358320,89580.00,
1701596806,10014032,30Yr fixed,360,,,,268755.00,0.7500,746.55,01/02/2023,746.55,337,23,358340,89585.00,
1701596807,10014033,5/1 ARM,360,,,,268770.00,0.7500,746.59,01/02/2023,746.59,337,23,358360,89590.00,
1701596808,10014034,15Yr fixed,360,,,,268785.00,0.7500,746.63,01/02/2023,746.63,337,23,358380,89595.00,
1701596809,10014035,30Yr fixed,360,,,,268800.00,0.7500,746.67,01/02/2023,746.67,337,23,358400,89600.00,
1701596810,10014036,5/1 ARM,360,,,,268815.00,0.7500,746.71,01/02/2023,746.71,337,23,358420,89605.00,
1701596811,10014037,15Yr fixed,360,,,,268830.00,0.7500,746.75,01/02/2023,746.76,337,23,358440,89610.00,
1701596814,10014038,30Yr fixed,360,,,,268845.00,0.7500,746.80,01/02/2023,746.80,337,23,358460,89615.00,
1701596815,10014039,5/1 ARM,360,,,,268860.00,0.7500,746.84,01/02/2023,746.84,337,23,358480,89620.00,
1701596816,10014040,15Yr fixed,360,,,,268875.00,0.7500,746.88,01/02/2023,746.88,337,23,358500,89625.00,
1701596823,10014041,30Yr fixed,360,,,,268890.00,0.7500,746.92,01/02/2023,746.92,337,23,358520,89630.00,
1701596824,10014042,5/1 ARM,360,,,,268905.00,0.7500,746.96,01/02/2023,746.96,337,23,358540,89635.00,
1701596825,10014043,15Yr fixed,360,,,,268920.00,0.7500,747.00,01/02/2023,747.01,337,23,358560,89640.00,
1701596826,10014044,30Yr fixed,360,,,,268935.00,0.7500,747.05,01/02/2023,747.05,337,23,358580,89645.00,
1701596828,10014045,5/1 ARM,360,,,,268950.00,0.7500,747.09,01/02/2023,747.09,337,23,358600,89650.00,
1701596829,10014046,15Yr fixed,360,,,,268965.00,0.7500,747.13,01/02/2023,747.13,337,23,358620,89655.00,
1701596830,10014047,30Yr fixed,360,,,,268980.00,0.7500,747.17,01/02/2023,747.17,337,23,358640,89660.00,
1701596831,10014048,5/1 ARM,360,,,,268995.00,0.7500,747.21,01/02/2023,747.21,337,23,358660,89665.00,
1701596838,10014049,15Yr fixed,360,,,,269010.00,0.7500,747.25,01/02/2023,747.26,337,23,358680,89670.00,
1701596839,10014050,30Yr fixed,360,,,,269025.00,0.7500,747.30,01/02/2023,747.30,337,23,358700,89675.00,
1701596840,10014051,5/1 ARM,360,,,,269040.00,0.7500,747.34,01/02/2023,747.34,337,23,358720,89680.00,
1701596841,10014052,15Yr fixed,360,,,,269055.00,0.7500,747.38,01/02/2023,747.38,337,23,358740,89685.00,
1701596842,10014053,30Yr fixed,360,,,,269070.00,0.7500,747.42,01/02/2023,747.42,337,23,358760,89690.00,
1701596843,10014054,5/1 ARM,360,,,,269085.00,0.7500,747.46,01/02/2023,747.46,337,23,358780,89695.00,
1701596845,10014055,15Yr fixed,360,,,,269100.00,0.7500,747.50,01/02/2023,747.51,337,23,358800,89700.00,
1701596846,10014056,30Yr fixed,360,,,,269115.00,0.7500,747.55,01/02/2023,747.55,337,23,358820,89705.00,
1701596847,10014057,5/1 ARM,360,,,,269130.00,0.7500,747.59,01/02/2023,747.59,337,23,358840,89710.00,
1701596848,10014058,15Yr fixed,360,,,,269145.00,0.7500,747.63,01/02/2023,747.63,337,23,358860,89715.00,
1701596850,10014059,30Yr fixed,360,,,,269160.00,0.7500,747.67,01/02/2023,747.67,337,23,358880,89720.00,
1701596851,10014060,5/1 ARM,360,,,,269175.00,0.7500,747.71,01/02/2023,747.71,337,23,358900,89725.00,
1701596852,10014061,15Yr fixed,360,,,,269190.00,0.7500,747.75,01/02/2023,747.76,337,23,358920,89730.00,
1701596853,10014062,30Yr fixed,360,,,,269205.00,0.7500,747.80,01/02/2023,747.80,337,23,358940,89735.00,
1701596854,10014063,5/1 ARM,360,,,,269220.00,0.7500,747.84,01/02/2023,747.84,337,23,358960,89740.00,
1701596855,10014064,15Yr fixed,360,,,,269235.00,0.7500,747.88,01/02/2023,747.88,337,23,358980,89745.00,
1701596856,10014065,30Yr fixed,360,,,,269250.00,0.7500,747.92,01/02/2023,747.92,337,23,359000,89750.00,
1701596858,10014066,5/1 ARM,360,,,,269265.00,0.7500,747.96,01/02/2023,747.96,337,23,359020,89755.00,
1701596859,10014067,15Yr fixed,360,,,,269280.00,0.7500,748.00,01/02/2023,748.01,337,23,359040,89760.00,
1701596860,10014068,30Yr fixed,360,,,,269295.00,0.7500,748.05,01/02/2023,748.05,337,23,359060,89765.00,
1701596861,10014069,5/1 ARM,360,,,,269310.00,0.7500,748.09,01/02/2023,748.09,337,23,359080,89770.00,
1701596862,10014070,15Yr fixed,360,,,,269325.00,0.7500,748.13,01/02/2023,748.13,337,23,359100,89775.00,
1701596863,10014071,30Yr fixed,360,,,,269340.00,0.7500,748.17,01/02/2023,748.17,337,23,359120,89780.00,
1701596866,10014072,5/1 ARM,360,,,,269355.00,0.7500,748.21,01/02/2023,748.21,337,23,359140,89785.00,
1701596867,10014073,15Yr fixed,360,,,,269370.00,0.7500,748.25,01/02/2023,748.26,337,23,359160,89790.00,
1701596869,10014074,30Yr fixed,360,,,,269385.00,0.7500,748.30,01/02/2023,748.30,337,23,359180,89795.00,
1701596870,10014075,5/1 ARM,360,,,,269400.00,0.7500,748.34,01/02/2023,748.34,337,23,359200,89800.00,
1701596871,10014076,15Yr fixed,360,,,,269415.00,0.7500,748.38,01/02/2023,748.38,337,23,359220,89805.00,
1701596873,10014077,30Yr fixed,360,,,,269430.00,0.7500,748.42,01/02/2023,748.42,337,23,359240,89810.00,
1701596874,10014078,5/1 ARM,360,,,,269445.00,0.7500,748.46,01/02/2023,748.46,337,23,359260,89815.00,
1701596875,10014079,15Yr fixed,360,,,,269460.00,0.7500,748.50,01/02/2023,748.51,337,23,359280,89820.00,
1701596876,10014080,30Yr fixed,360,,,,269475.00,0.7500,748.55,01/02/2023,748.55,337,23,359300,89825.00,
1701596877,10014081,5/1 ARM,360,,,,269490.00,0.7500,748.59,01/02/2023,748.59,337,23,359320,89830.00,
1701596878,10014082,15Yr fixed,360,,,,269505.00,0.7500,748.63,01/02/2023,748.63,337,23,359340,89835.00,
1701596879,10014083,30Yr fixed,360,,,,269520.00,0.7500,748.67,01/02/2023,748.67,337,23,359360,89840.00,
1701596881,10014084,5/1 ARM,360,,,,269535.00,0.7500,748.71,01/02/2023,748.71,337,23,359380,89845.00,
1701596882,10014085,15Yr fixed,360,,,,269550.00,0.7500,748.75,01/02/2023,748.76,337,23,359400,89850.00,
1701596883,10014086,30Yr fixed,360,,,,269565.00,0.7500,748.80,01/02/2023,748.80,337,23,359420,89855.00,
1701596884,10014087,5/1 ARM,360,,,,269580.00,0.7500,748.84,01/02/2023,748.84,337,23,359440,89860.00,
1701596886,10014088,15Yr fixed,360,,,,269595.00,0.7500,748.88,01/02/2023,748.88,337,23,359460,89865.00,
1701596887,10014089,30Yr fixed,360,,,,269610.00,0.7500,748.92,01/02/2023,748.92,337,23,359480,89870.00,
1701596888,10014090,5/1 ARM,360,,,,269625.00,0.7500,748.96,01/02/2023,748.96,337,23,359500,89875.00,
1701596889,10014091,15Yr fixed,360,,,,269640.00,0.7500,749.00,01/02/2023,749.01,337,23,359520,89880.00,
1701596891,10014092,30Yr fixed,360,,,,269655.00,0.7500,749.05,01/02/2023,749.05,337,23,359540,89885.00,
1701596934,10014093,5/1 ARM,360,,,,269670.00,0.7500,749.09,01/02/2023,749.09,337,23,359560,89890.00,
1701596935,10014094,15Yr fixed,360,,,,269685.00,0.7500,749.13,01/02/2023,749.13,337,23,359580,89895.00,
