ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit
1701434434,10001269,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77310,0.7500,£519.55,01/02/2023,£214.76,349,11,103080,25770
1701434436,10001270,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77325,0.7500,£519.65,01/02/2023,£214.80,349,11,103100,25775
1701434437,10001271,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77340,0.7500,£519.75,01/02/2023,£214.84,349,11,103120,25780
1701434438,10001272,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77355,0.7500,£519.86,01/02/2023,£214.88,349,11,103140,25785
1701434439,10001273,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77370,0.7500,£519.96,01/02/2023,£214.92,349,11,103160,25790
1701434440,10001274,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77385,0.7500,£520.06,01/02/2023,£214.96,349,11,103180,25795
1701434441,10001275,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77400,0.7500,£520.16,01/02/2023,£215.01,349,11,103200,25800
1701434442,10001276,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77415,0.7500,£520.26,01/02/2023,£215.05,349,11,103220,25805
1701434443,10001277,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77430,0.7500,£520.36,01/02/2023,£215.09,349,11,103240,25810
1701434444,10001278,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77445,0.7500,£520.46,01/02/2023,£215.13,349,11,103260,25815
1701434445,10001279,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77460,0.7500,£520.56,01/02/2023,£215.17,349,11,103280,25820
1701434446,10001280,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77475,0.7500,£520.66,01/02/2023,£215.21,349,11,103300,25825
1701434447,10001281,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77490,0.7500,£520.76,01/02/2023,£215.26,349,11,103320,25830
1701434448,10001282,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77505,0.7500,£520.86,01/02/2023,£215.30,349,11,103340,25835
1701434449,10001283,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77520,0.7500,£520.96,01/02/2023,£215.34,349,11,103360,25840
1701434450,10001284,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77535,0.7500,£521.06,01/02/2023,£215.38,349,11,103380,25845
1701434451,10001285,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77550,0.7500,£521.17,01/02/2023,£215.42,349,11,103400,25850
1701434452,10001286,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77565,0.7500,£521.27,01/02/2023,£215.46,349,11,103420,25855
1701434454,10001287,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77580,0.7500,£521.37,01/02/2023,£215.51,349,11,103440,25860
1701434455,10001288,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77595,0.7500,£521.47,01/02/2023,£215.55,349,11,103460,25865
1701434456,10001289,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77610,0.7500,£521.57,01/02/2023,£215.59,349,11,103480,25870
1701434457,10001290,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77625,0.7500,£521.67,01/02/2023,£215.63,349,11,103500,25875
1701434458,10001291,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77640,0.7500,£521.77,01/02/2023,£215.67,349,11,103520,25880
1701434459,10001292,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77655,0.7500,£521.87,01/02/2023,£215.71,349,11,103540,25885
1701434460,10001293,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77670,0.7500,£521.97,01/02/2023,£215.76,349,11,103560,25890
1701434461,10001294,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77685,0.7500,£522.07,01/02/2023,£215.80,349,11,103580,25895
1701434462,10001295,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77700,0.7500,£522.17,01/02/2023,£215.84,349,11,103600,25900
1701434463,10001296,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77715,0.7500,£522.27,01/02/2023,£215.88,349,11,103620,25905
1701434464,10001297,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77730,0.7500,£522.38,01/02/2023,£215.92,349,11,103640,25910
1701434465,10001298,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77745,0.7500,£522.48,01/02/2023,£215.96,349,11,103660,25915
1701434466,10001299,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77760,0.7500,£522.58,01/02/2023,£216.01,349,11,103680,25920
1701434467,10001300,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77775,0.7500,£522.68,01/02/2023,£216.05,349,11,103700,25925
1701434468,10001301,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77790,0.7500,£522.78,01/02/2023,£216.09,349,11,103720,25930
1701434469,10001302,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77805,0.7500,£522.88,01/02/2023,£216.13,349,11,103740,25935
1701434470,10001303,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77820,0.7500,£522.98,01/02/2023,£216.17,349,11,103760,25940
1701434471,10001304,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77835,0.7500,£523.08,01/02/2023,£216.21,349,11,103780,25945
1701434472,10001305,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77850,0.7500,£523.18,01/02/2023,£216.26,349,11,103800,25950
1701434473,10001306,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77865,0.7500,£523.28,01/02/2023,£216.30,349,11,103820,25955
1701434474,10001307,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77880,0.7500,£523.38,01/02/2023,£216.34,349,11,103840,25960
1701434475,10001308,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77895,0.7500,£523.48,01/02/2023,£216.38,349,11,103860,25965
1701434476,10001309,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77910,0.7500,£523.59,01/02/2023,£216.42,349,11,103880,25970
1701434477,10001310,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77925,0.7500,£523.69,01/02/2023,£216.46,349,11,103900,25975
1701434478,10001311,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77940,0.7500,£523.79,01/02/2023,£216.51,349,11,103920,25980
1701434479,10001312,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77955,0.7500,£523.89,01/02/2023,£216.55,349,11,103940,25985
1701434480,10001313,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77970,0.7500,£523.99,01/02/2023,£216.59,349,11,103960,25990
1701434481,10001314,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,77985,0.7500,£524.09,01/02/2023,£216.63,349,11,103980,25995
1701434482,10001315,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78000,0.7500,£524.19,01/02/2023,£216.67,349,11,104000,26000
1701434483,10001316,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78015,0.7500,£524.29,01/02/2023,£216.71,349,11,104020,26005
1701434484,10001317,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78030,0.7500,£524.39,01/02/2023,£216.76,349,11,104040,26010
1701434485,10001318,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78045,0.7500,£524.49,01/02/2023,£216.80,349,11,104060,26015
1701434486,10001319,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78060,0.7500,£524.59,01/02/2023,£216.84,349,11,104080,26020
1701434488,10001320,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78075,0.7500,£524.69,01/02/2023,£216.88,349,11,104100,26025
1701434489,10001321,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78090,0.7500,£524.79,01/02/2023,£216.92,349,11,104120,26030
1701434490,10001322,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78105,0.7500,£524.90,01/02/2023,£216.96,349,11,104140,26035
1701434491,10001323,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78120,0.7500,£525.00,01/02/2023,£217.01,349,11,104160,26040
1701434492,10001324,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78135,0.7500,£525.10,01/02/2023,£217.05,349,11,104180,26045
1701434493,10001325,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78150,0.7500,£525.20,01/02/2023,£217.09,349,11,104200,26050
1701434494,10001326,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78165,0.7500,£525.30,01/02/2023,£217.13,349,11,104220,26055
1701434495,10001327,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78180,0.7500,£525.40,01/02/2023,£217.17,349,11,104240,26060
1701434496,10001328,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78195,0.7500,£525.50,01/02/2023,£217.21,349,11,104260,26065
1701434497,10001329,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78210,0.7500,£525.60,01/02/2023,£217.26,349,11,104280,26070
1701434498,10001330,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78225,0.7500,£525.70,01/02/2023,£217.30,349,11,104300,26075
1701434499,10001331,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78240,0.7500,£525.80,01/02/2023,£217.34,349,11,104320,26080
1701434500,10001332,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78255,0.7500,£525.90,01/02/2023,£217.38,349,11,104340,26085
1701434501,10001333,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78270,0.7500,£526.00,01/02/2023,£217.42,349,11,104360,26090
1701434504,10001334,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78285,0.7500,£526.11,01/02/2023,£217.46,349,11,104380,26095
1701434505,10001335,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78300,0.7500,£526.21,01/02/2023,£217.51,349,11,104400,26100
1701434506,10001336,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78315,0.7500,£526.31,01/02/2023,£217.55,349,11,104420,26105
1701434507,10001337,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78330,0.7500,£526.41,01/02/2023,£217.59,349,11,104440,26110
1701434508,10001338,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78345,0.7500,£526.51,01/02/2023,£217.63,349,11,104460,26115
1701434509,10001339,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78360,0.7500,£526.61,01/02/2023,£217.67,349,11,104480,26120
1701434510,10001340,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78375,0.7500,£526.71,01/02/2023,£217.71,349,11,104500,26125
1701434511,10001341,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78390,0.7500,£526.81,01/02/2023,£217.76,349,11,104520,26130
1701434513,10001342,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78405,0.7500,£526.91,01/02/2023,£217.80,349,11,104540,26135
1701434515,10001343,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78420,0.7500,£527.01,01/02/2023,£217.84,349,11,104560,26140
1701434516,10001344,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78435,0.7500,£527.11,01/02/2023,£217.88,349,11,104580,26145
1701434517,10001345,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78450,0.7500,£527.21,01/02/2023,£217.92,349,11,104600,26150
1701434518,10001346,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78465,0.7500,£527.31,01/02/2023,£217.96,349,11,104620,26155
1701434519,10001347,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78480,0.7500,£527.42,01/02/2023,£218.01,349,11,104640,26160
1701434520,10001348,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78495,0.7500,£527.52,01/02/2023,£218.05,349,11,104660,26165
1701434521,10001349,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78510,0.7500,£527.62,01/02/2023,£218.09,349,11,104680,26170
1701434522,10001350,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78525,0.7500,£527.72,01/02/2023,£218.13,349,11,104700,26175
1701434523,10001351,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78540,0.7500,£527.82,01/02/2023,£218.17,349,11,104720,26180
1701434524,10001352,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78555,0.7500,£527.92,01/02/2023,£218.21,349,11,104740,26185
1701434525,10001353,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78570,0.7500,£528.02,01/02/2023,£218.26,349,11,104760,26190
1701434526,10001354,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78585,0.7500,£528.12,01/02/2023,£218.30,349,11,104780,26195
1701434527,10001355,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78600,0.7500,£528.22,01/02/2023,£218.34,349,11,104800,26200
1701434528,10001356,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78615,0.7500,£528.32,01/02/2023,£218.38,349,11,104820,26205
1701434529,10001357,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78630,0.7500,£528.42,01/02/2023,£218.42,349,11,104840,26210
1701434530,10001358,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78645,0.7500,£528.52,01/02/2023,£218.46,349,11,104860,26215
1701434531,10001359,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78660,0.7500,£528.63,01/02/2023,£218.51,349,11,104880,26220
1701434532,10001360,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78675,0.7500,£528.73,01/02/2023,£218.55,349,11,104900,26225
1701434533,10001361,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78690,0.7500,£528.83,01/02/2023,£218.59,349,11,104920,26230
1701434534,10001362,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78705,0.7500,£528.93,01/02/2023,£218.63,349,11,104940,26235
1701434535,10001363,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78720,0.7500,£529.03,01/02/2023,£218.67,349,11,104960,26240
1701434536,10001364,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78735,0.7500,£529.13,01/02/2023,£218.71,349,11,104980,26245
1701434537,10001365,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78750,0.7500,£529.23,01/02/2023,£218.76,349,11,105000,26250
1701434538,10001366,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78765,0.7500,£529.33,01/02/2023,£218.80,349,11,105020,26255
1701434539,10001367,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78780,0.7500,£529.43,01/02/2023,£218.84,349,11,105040,26260
1701434540,10001368,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78795,0.7500,£529.53,01/02/2023,£218.88,349,11,105060,26265
1701434541,10001369,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78810,0.7500,£529.63,01/02/2023,£218.92,349,11,105080,26270
1701434542,10001370,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78825,0.7500,£529.73,01/02/2023,£218.96,349,11,105100,26275
1701434543,10001371,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78840,0.7500,£529.83,01/02/2023,£219.01,349,11,105120,26280
1701434544,10001372,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78855,0.7500,£529.94,01/02/2023,£219.05,349,11,105140,26285
1701434545,10001373,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78870,0.7500,£530.04,01/02/2023,£219.09,349,11,105160,26290
1701434546,10001374,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78885,0.7500,£530.14,01/02/2023,£219.13,349,11,105180,26295
1701434547,10001375,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78900,0.7500,£530.24,01/02/2023,£219.17,349,11,105200,26300
1701434548,10001376,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78915,0.7500,£530.34,01/02/2023,£219.21,349,11,105220,26305
1701434550,10001377,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78930,0.7500,£530.44,01/02/2023,£219.26,349,11,105240,26310
1701434560,10001378,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78945,0.7500,£530.54,01/02/2023,£219.30,349,11,105260,26315
1701434561,10001379,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78960,0.7500,£530.64,01/02/2023,£219.34,349,11,105280,26320
1701434563,10001380,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,78975,0.7500,£530.74,01/02/2023,£219.38,349,11,105300,26325
1701434565,10001381,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,78990,0.7500,£530.84,01/02/2023,£219.42,337,23,105320,26330
1701434566,10001382,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79005,0.7500,£530.94,01/02/2023,£219.46,337,23,105340,26335
1701434567,10001383,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79020,0.7500,£531.04,01/02/2023,£219.51,337,23,105360,26340
1701434568,10001384,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79035,0.7500,£531.15,01/02/2023,£219.55,337,23,105380,26345
1701434569,10001385,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79050,0.7500,£531.25,01/02/2023,£219.59,337,23,105400,26350
1701434571,10001386,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79065,0.7500,£531.35,01/02/2023,£219.63,337,23,105420,26355
1701434572,10001387,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79080,0.7500,£531.45,01/02/2023,£219.67,337,23,105440,26360
1701434608,10001388,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79095,0.7500,£531.55,01/02/2023,£219.71,337,23,105460,26365
1701434609,10001389,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79110,0.7500,£531.65,01/02/2023,£219.76,337,23,105480,26370
1701434610,10001390,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79125,0.7500,£531.75,01/02/2023,£219.80,337,23,105500,26375
1701434611,10001391,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79140,0.7500,£531.85,01/02/2023,£219.84,337,23,105520,26380
1701434612,10001392,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79155,0.7500,£531.95,01/02/2023,£219.88,337,23,105540,26385
1701434613,10001393,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79170,0.7500,£532.05,01/02/2023,£219.92,337,23,105560,26390
1701434614,10001394,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79185,0.7500,£532.15,01/02/2023,£219.96,337,23,105580,26395
1701434615,10001395,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79200,0.7500,£532.25,01/02/2023,£220.01,337,23,105600,26400
1701434616,10001396,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79215,0.7500,£532.36,01/02/2023,£220.05,337,23,105620,26405
1701434625,10001397,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79230,0.7500,£532.46,01/02/2023,£220.09,337,23,105640,26410
1701434627,10001398,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79245,0.7500,£532.56,01/02/2023,£220.13,337,23,105660,26415
1701434629,10001399,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79260,0.7500,£532.66,01/02/2023,£220.17,337,23,105680,26420
1701434630,10001400,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79275,0.7500,£532.76,01/02/2023,£220.21,337,23,105700,26425
1701434631,10001401,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79290,0.7500,£532.86,01/02/2023,£220.26,337,23,105720,26430
1701434632,10001402,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79305,0.7500,£532.96,01/02/2023,£220.30,337,23,105740,26435
1701434633,10001403,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79320,0.7500,£533.06,01/02/2023,£220.34,337,23,105760,26440
1701434634,10001404,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79335,0.7500,£533.16,01/02/2023,£220.38,337,23,105780,26445
1701434635,10001405,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79350,0.7500,£533.26,01/02/2023,£220.42,337,23,105800,26450
1701434636,10001406,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79365,0.7500,£533.36,01/02/2023,£220.46,337,23,105820,26455
1701434637,10001407,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79380,0.7500,£533.46,01/02/2023,£220.51,337,23,105840,26460
1701434638,10001408,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79395,0.7500,£533.56,01/02/2023,£220.55,337,23,105860,26465
1701434639,10001409,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79410,0.7500,£533.67,01/02/2023,£220.59,337,23,105880,26470
1701434640,10001410,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79425,0.7500,£533.77,01/02/2023,£220.63,337,23,105900,26475
1701434642,10001411,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79440,0.7500,£533.87,01/02/2023,£220.67,337,23,105920,26480
1701434643,10001412,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79455,0.7500,£533.97,01/02/2023,£220.71,337,23,105940,26485
1701434644,10001413,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79470,0.7500,£534.07,01/02/2023,£220.76,337,23,105960,26490
1701434645,10001414,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79485,0.7500,£534.17,01/02/2023,£220.80,337,23,105980,26495
1701434646,10001415,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79500,0.7500,£534.27,01/02/2023,£220.84,337,23,106000,26500
1701434739,10001416,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79515,0.7500,£534.37,01/02/2023,£220.88,337,23,106020,26505
1701434744,10001417,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79530,0.7500,£534.47,01/02/2023,£220.92,337,23,106040,26510
1701434745,10001418,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79545,0.7500,£534.57,01/02/2023,£220.96,337,23,106060,26515
1701434746,10001419,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79560,0.7500,£534.67,01/02/2023,£221.01,337,23,106080,26520
1701434748,10001420,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79575,0.7500,£534.77,01/02/2023,£221.05,337,23,106100,26525
1701434749,10001421,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79590,0.7500,£534.88,01/02/2023,£221.09,337,23,106120,26530
1701434752,10001422,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79605,0.7500,£534.98,01/02/2023,£221.13,337,23,106140,26535
1701434753,10001423,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79620,0.7500,£535.08,01/02/2023,£221.17,337,23,106160,26540
1701434754,10001424,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79635,0.7500,£535.18,01/02/2023,£221.21,337,23,106180,26545
1701434755,10001425,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79650,0.7500,£535.28,01/02/2023,£221.26,337,23,106200,26550
1701434756,10001426,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79665,0.7500,£535.38,01/02/2023,£221.30,337,23,106220,26555
1701434758,10001427,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79680,0.7500,£535.48,01/02/2023,£221.34,337,23,106240,26560
1701434759,10001428,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79695,0.7500,£535.58,01/02/2023,£221.38,337,23,106260,26565
1701434760,10001429,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79710,0.7500,£535.68,01/02/2023,£221.42,337,23,106280,26570
1701434761,10001430,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79725,0.7500,£535.78,01/02/2023,£221.46,337,23,106300,26575
1701434762,10001431,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79740,0.7500,£535.88,01/02/2023,£221.51,337,23,106320,26580
1701434763,10001432,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79755,0.7500,£535.98,01/02/2023,£221.55,337,23,106340,26585
1701434768,10001433,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79770,0.7500,£536.08,01/02/2023,£221.59,337,23,106360,26590
1701434772,10001434,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79785,0.7500,£536.19,01/02/2023,£221.63,337,23,106380,26595
1701434780,10001435,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79800,0.7500,£536.29,01/02/2023,£221.67,337,23,106400,26600
1701434783,10001436,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79815,0.7500,£536.39,01/02/2023,£221.71,337,23,106420,26605
1701434785,10001437,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79830,0.7500,£536.49,01/02/2023,£221.76,337,23,106440,26610
1701434786,10001438,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79845,0.7500,£536.59,01/02/2023,£221.80,337,23,106460,26615
1701434788,10001439,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79860,0.7500,£536.69,01/02/2023,£221.84,337,23,106480,26620
1701434790,10001440,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79875,0.7500,£536.79,01/02/2023,£221.88,337,23,106500,26625
1701434791,10001441,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79890,0.7500,£536.89,01/02/2023,£221.92,337,23,106520,26630
1701434792,10001442,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79905,0.7500,£536.99,01/02/2023,£221.96,337,23,106540,26635
1701434793,10001443,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79920,0.7500,£537.09,01/02/2023,£222.01,337,23,106560,26640
1701434802,10001444,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79935,0.7500,£537.19,01/02/2023,£222.05,337,23,106580,26645
1701434804,10001445,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79950,0.7500,£537.29,01/02/2023,£222.09,337,23,106600,26650
1701434805,10001446,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79965,0.7500,£537.40,01/02/2023,£222.13,337,23,106620,26655
1701436195,10001447,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79980,0.7500,£537.50,01/02/2023,£222.17,337,23,106640,26660
1701436196,10001448,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,79995,0.7500,£537.60,01/02/2023,£222.21,337,23,106660,26665
1701436197,10001449,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80010,0.7500,£537.70,01/02/2023,£222.26,337,23,106680,26670
1701436198,10001450,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80025,0.7500,£537.80,01/02/2023,£222.30,337,23,106700,26675
1701436199,10001451,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80040,0.7500,£537.90,01/02/2023,£222.34,337,23,106720,26680
1701436200,10001452,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80055,0.7500,£538.00,01/02/2023,£222.38,337,23,106740,26685
1701436201,10001453,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80070,0.7500,£538.10,01/02/2023,£222.42,337,23,106760,26690
1701436202,10001454,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80085,0.7500,£538.20,01/02/2023,£222.46,337,23,106780,26695
1701436203,10001455,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80100,0.7500,£538.30,01/02/2023,£222.51,337,23,106800,26700
1701436204,10001456,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80115,0.7500,£538.40,01/02/2023,£222.55,337,23,106820,26705
1701436205,10001457,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,80130,0.7500,£538.50,01/02/2023,£222.59,337,23,106840,26710
